country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source;;;;;;;;;
Austria,AT,2020-W15,national,AT,Austria,1841,12339,8932664,138.133484031192,14.9201718129508,Manual webscraping;;;;;;;;;
Austria,AT,2020-W16,national,AT,Austria,684,58488,8932664,654.765476458087,1.16947066064834,Manual webscraping;;;;;;;;;
Austria,AT,2020-W17,national,AT,Austria,448,33443,8932664,374.389991608327,1.33959273988578,Manual webscraping;;;;;;;;;
Austria,AT,2020-W18,national,AT,Austria,312,26598,8932664,297.761115832858,1.17302052785924,Country website;;;;;;;;;
Austria,AT,2020-W19,national,AT,Austria,264,42153,8932664,471.897297379595,0.626289943776244,Country website;;;;;;;;;
Austria,AT,2020-W20,national,AT,Austria,335,46001,8932664,514.975151869588,0.728245038151345,Country website;;;;;;;;;
Austria,AT,2020-W21,national,AT,Austria,265,39348,8932664,440.495690871167,0.673477686286469,Country website;;;;;;;;;
Austria,AT,2020-W22,national,AT,Austria,195,46677,8932664,522.542883063776,0.417764637830195,Country website;;;;;;;;;
Austria,AT,2020-W23,national,AT,Austria,227,41063,8932664,459.694890572398,0.552809098214938,Country website;;;;;;;;;
Austria,AT,2020-W24,national,AT,Austria,172,35243,8932664,394.540755143147,0.488040178191414,Country website;;;;;;;;;
Austria,AT,2020-W25,national,AT,Austria,248,15775,8932664,176.599052645437,1.57210776545166,Country website;;;;;;;;;
Austria,AT,2020-W26,national,AT,Austria,335,61905,8932664,693.018342568354,0.541151764800905,Country website;;;;;;;;;
Austria,AT,2020-W27,national,AT,Austria,640,45284,8932664,506.948431061551,1.41330271177458,Country website;;;;;;;;;
Austria,AT,2020-W28,national,AT,Austria,596,48936,8932664,547.832091299975,1.21791727971228,Country website;;;;;;;;;
Austria,AT,2020-W29,national,AT,Austria,784,51929,8932664,581.338333110929,1.50975370217027,Country website;;;;;;;;;
Austria,AT,2020-W30,national,AT,Austria,872,99229,8932664,1110.85561933148,0.878775358010259,Country website;;;;;;;;;
Austria,AT,2020-W31,national,AT,Austria,794,57416,8932664,642.764577286239,1.38288978681901,Country website;;;;;;;;;
Austria,AT,2020-W32,national,AT,Austria,722,56554,8932664,633.114600526786,1.2766559394561,Country website;;;;;;;;;
Austria,AT,2020-W33,national,AT,Austria,1463,56622,8932664,633.875851593657,2.58380134929886,Country website;;;;;;;;;
Austria,AT,2020-W34,national,AT,Austria,1907,76497,8932664,856.373865623962,2.49290821862295,Country website;;;;;;;;;
Austria,AT,2020-W35,national,AT,Austria,1941,77105,8932664,863.180345751279,2.51734647558524,Country website;;;;;;;;;
Austria,AT,2020-W36,national,AT,Austria,2268,83733,8932664,937.379935033938,2.70860950879582,Country website;;;;;;;;;
Austria,AT,2020-W37,national,AT,Austria,3997,86241,8932664,965.456665559121,4.63468651801347,Country website;;;;;;;;;
Austria,AT,2020-W38,national,AT,Austria,5212,102617,8932664,1148.78383425146,5.07908046425056,Country website;;;;;;;;;
Austria,AT,2020-W39,national,AT,Austria,4656,110816,8932664,1240.57056215257,4.20155934161132,Country website;;;;;;;;;
Austria,AT,2020-W40,national,AT,Austria,5598,130874,8932664,1465.11723714225,4.27739657991656,Country website;;;;;;;;;
Austria,AT,2020-W41,national,AT,Austria,7488,124663,8932664,1395.58590807849,6.00659377682231,TESSy;;;;;;;;;
Austria,AT,2020-W42,national,AT,Austria,9904,129647,8932664,1451.38113333268,7.63920491796956,TESSy;;;;;;;;;
Austria,AT,2020-W43,national,AT,Austria,18274,158997,8932664,1779.95052763655,11.4932986156972,TESSy;;;;;;;;;
Austria,AT,2020-W44,national,AT,Austria,31620,167926,8932664,1879.90950963789,18.8297226159142,TESSy;;;;;;;;;
Austria,AT,2020-W45,national,AT,Austria,44760,199567,8932664,2234.12634797413,22.428557827697,TESSy;;;;;;;;;
Austria,AT,2020-W46,national,AT,Austria,47886,215044,8932664,2407.38932976769,22.2680009672439,TESSy;;;;;;;;;
Austria,AT,2020-W47,national,AT,Austria,40745,207745,8932664,2325.677983634,19.6129870755012,TESSy;;;;;;;;;
Austria,AT,2020-W48,national,AT,Austria,31165,196461,8932664,2199.35508600794,15.8631993118227,TESSy;;;;;;;;;
Austria,AT,2020-W49,national,AT,Austria,23081,163770,8932664,1833.38363560971,14.0935458264639,TESSy;;;;;;;;;
Austria,AT,2020-W50,national,AT,Austria,18707,162984,8932664,1824.58446886618,11.4778137731311,TESSy;;;;;;;;;
